filename,label,ax_mean,ax_std,ax_var,ax_range,ax_rms,ax_skew,ax_kurtosis,ay_mean,ay_std,ay_var,ay_range,ay_rms,ay_skew,ay_kurtosis,az_mean,az_std,az_var,az_range,az_rms,az_skew,az_kurtosis,a_total_energy,a_total_max,a_total_min,a_total_median,a_total_absmean
Cross7_clipped.csv,cross,-2.24704,3.0226508297188412,9.136418038399999,17.09,3.7663784727507137,-2.5303578842691152,10.346633660768575,-0.35984,3.4186638873103625,11.687262774399999,31.2,3.43754965055052,0.00894976869697393,11.223297166922874,-0.6134400000000001,1.7072286801714645,2.9146297664000005,14.89,1.8140943746123022,-3.698114048176049,23.62598339311316,29.293292800000003,22.352315316315668,0.4522167621838005,2.1147103820618085,3.6170786765536316
Cross81_clipped.csv,cross,-2.7571799999999995,3.488773344257262,12.171539447599999,22.610000000000003,4.446749486984847,-1.2372782920974374,5.660616106013281,-0.63118,3.5267574920314555,12.438018407600001,30.3,3.582793128272968,-0.1208388510413154,9.933770948296566,-0.9322600000000001,2.101981039971579,4.4183242924,19.29,2.299441888806934,-4.887630628899931,33.51590371823502,37.897420600000004,24.183634962511324,0.6920982589199312,3.0549140740780256,4.463127581154758
Cross82_clipped.csv,cross,-2.1525,2.7383139977000446,7.49836355,17.73,3.4830474874741517,-2.273189271310604,9.658681138984427,-0.43445999999999996,3.2902381537511842,10.825667108400001,28.65,3.3187983668791934,0.11149873687163438,10.89828205825143,-0.49576,2.1362374452293453,4.563510422399999,15.62,2.1930089831097366,-0.383345227499449,8.09820172605254,27.955330799999995,21.510092979808334,0.6989277502002621,1.963211654407135,3.628914268903932
Cross83_clipped.csv,cross,-2.40862,3.360835237794319,11.295213495599999,17.58,4.134811216972306,-1.8925737786588777,7.479899458421171,-0.3316,3.794460256742716,14.397928639999998,26.56,3.8089220522347262,0.9930204964518011,8.82943708237203,-0.5429400000000001,2.033809419881814,4.1363807564,14.98,2.1050331588837263,-0.5987943002876153,7.37179236871241,36.035715599999996,20.829375890794232,0.9428679653058534,2.9571946165242493,4.299589140215389
Cross84_clipped.csv,cross,-2.64108,2.9874754615896006,8.925009633599998,19.03,3.9875196802022184,-2.0048359864249377,7.9619151844791105,-0.16601999999999995,3.42634387643739,11.739832359600001,29.770000000000003,3.4303636833432107,0.3032810568868393,10.405634162855115,-0.30398000000000003,2.058982068790304,4.239407159600001,16.15,2.0813003147071303,-1.1790367212268997,9.8322035370629,31.9995192,20.11706489525746,0.6966347680097513,3.068892308309303,4.159612046947493
Cross85_clipped.csv,cross,-2.5117800000000003,3.0049654626301447,9.0298174316,16.53,3.9164851844479127,-2.410220179347653,9.771879459286632,-0.23688000000000003,3.5902452096757957,12.889860665599997,24.57,3.598051250329823,0.29183419952758505,7.007818243300879,-0.32836000000000015,2.3073198543765017,5.3237249104,14.969999999999999,2.330567570357058,-0.2578914468324909,5.230148097725302,33.7163742,18.928607978401367,0.8919641248391105,3.229685574111733,4.156143862828726
Cross86_clipped.csv,cross,-2.4838199999999997,3.1051381301964653,9.6418828076,17.75,3.9763355743699504,-2.1390307577639094,8.856197171908542,-0.2831199999999999,3.1239015134283603,9.758760665599999,29.32,3.1367048952682812,-0.07643435462613116,11.932169703908666,-0.38386000000000003,2.3728675690817638,5.630500500399999,21.59,2.403715665381411,0.3085933431251431,11.663413963602942,31.428011200000004,23.938492015998,0.6847627326307997,2.7156214758320054,3.958875483643458
Cross87_clipped.csv,cross,-2.2677199999999997,2.981265235030255,8.8879424016,16.83,3.7457304227613606,-1.5312069443794452,5.732212080553408,-0.4661199999999999,3.3720981814887896,11.371046145600001,25.57,3.4041612770255174,-0.15617092547575562,8.37818507690303,-0.43261999999999995,2.239434065919334,5.0150649356,11.14,2.2808386615453538,0.27164705111210974,3.492706918733994,30.8210354,18.96095461731819,0.6954854419756031,3.154203544478384,4.174172710582558
Cross88_clipped.csv,cross,-2.33644,2.9396187042540056,8.6413581264,16.78,3.7550379492090356,-2.746508862186221,11.906152058711683,-0.13772,2.9101142248372316,8.4687648016,28.15,2.913371174430062,0.6709624750272722,13.602810006023072,-0.3799199999999999,2.0721209408719368,4.2936851936,20.53,2.106661909277329,1.27121841237253,15.91033763317836,27.026065999999997,23.768904055509164,0.6679071791798618,2.40401747081838,3.589079209944076
Cross8_clipped.csv,cross,-2.54256,3.1353308352389226,9.8302994464,16.77,4.036695529761936,-2.313650997758048,9.258778549018448,-0.33952000000000004,3.351362375154319,11.2316297696,26.9,3.368516528087698,0.22977219121782533,9.341200777251423,-0.49684000000000006,2.1807961881844897,4.7558720143999995,18.85,2.2366765523874923,-0.31636693409874006,9.409581088564627,32.6445364,23.08738833216092,0.8873556220591606,2.75816968296006,3.9616710920198
Cross9_clipped.csv,cross,-2.80816,2.957841749384168,8.748827814399997,17.61,4.0785524883222966,-2.2742502947171834,9.592730153314612,-0.6214200000000001,3.7838447356623925,14.317480983600001,29.15,3.8345330615343505,0.03019837832237057,8.8125796769702,-0.65036,1.8043102478232504,3.2555354703999995,11.16,1.9179425434563988,-1.3960023244377657,7.656212910958601,35.0167378,21.68904331684549,0.8215838362577492,3.379674540543808,4.437360611562904
Clipped_pass1.csv,pass,-1.37422,1.1300279605390302,1.2769631916,9.4,1.7791694129565065,-3.206877140049525,19.04117732460849,-0.030440000000000016,1.863900696496463,3.4741258064,22.03,1.8641492429523985,-1.7969680657130496,28.080562695695008,-0.284,1.269381424159027,1.6113292000000001,13.350000000000001,1.300763314365838,2.7321640514416674,24.565724322233343,8.3324814,17.404597093871494,0.9186947262284682,1.2068139873236472,2.0057367079390684
Clipped_pass10.csv,pass,-1.36772,1.3723801228522656,1.8834272016,12.24,1.9375461800948124,-4.950481202263938,35.76934949822155,0.019640000000000015,1.553599391863939,2.413671070400001,16.77,1.5537235275299144,-1.9870080999234507,24.72732740017962,-0.42040000000000005,1.0515542021217927,1.10576624,9.67,1.1324762249160023,3.3123484259520346,27.194368121441,7.4506444,17.34567957734721,0.7037755323965164,1.2032871579387243,1.925965182741081
Clipped_pass11.csv,pass,-1.4254599999999997,1.5653238605477142,2.4502387884,13.809999999999999,2.1171147819615257,-4.564778543378619,30.064452266265526,-0.04694000000000001,1.6166152406803544,2.6134448364000002,20.08,1.6172965714426037,-4.703264707979862,48.7311464925845,-0.408,0.8122157348882131,0.6596944000000001,8.89,0.9089325607546469,0.7351415812780145,21.755270167692412,7.923981600000001,19.03794631781485,0.7094363960215179,1.22126983095465,1.8092600578477613
Clipped_pass12.csv,pass,-1.49404,1.595742234322323,2.5463932784,13.57,2.1859892039989584,-4.395830465277138,25.911634065004627,-0.04591999999999999,1.5214706548599615,2.3148729536,13.27,1.5221634603418912,-1.6698306235558116,14.62194339273968,-0.29236,0.8827763195736507,0.7792940304000002,6.75,0.9299292446202561,1.92461249154603,11.75808076983407,7.960298799999999,15.3894411854362,0.9432391001225512,1.2426584406022436,1.996524074649999
Clipped_pass13.csv,pass,-1.5201399999999998,1.4455073090095394,2.0894913804,12.58,2.0976932568895768,-4.558617236201533,30.599862055493674,0.09445999999999992,1.9709918083036264,3.8848087083999996,23.91,1.9732540130454568,-1.0659507516263582,30.73357414507446,-0.36028,1.1373954112796483,1.2936683216,13.04,1.1930926200425513,1.9903220280892653,26.11465166890565,9.717518400000001,19.23189278256303,0.8015609770940698,1.3764446955835168,2.080332074077462
